node1,label,node2
https://www.allmusic.com/artist/robert-cray-mn0000830425,in,cluster_46504
Robert Cray,in,cluster_40285
https://www.allmusic.com/artist/tillman-franks-mn0000597348,in,cluster_20117
https://www.allmusic.com/song/rhythm-nation-mt0035554754,in,cluster_29369
https://www.allmusic.com/artist/philemon-hou-mn0000344047,in,cluster_19593
Philemon Hou,in,cluster_40285
https://www.allmusic.com/artist/toby-gad-mn0000863928,in,cluster_19593
Toby Gad,in,cluster_40285
https://www.allmusic.com/artist/tommy-james-mn0000620386,in,cluster_20117
Thomas Gregory Jackson,in,cluster_21623
https://www.allmusic.com/artist/pablo-tellez-mn0001568426,in,cluster_46504
Pablo Tellez,in,cluster_40285
https://www.allmusic.com/song/youve-got-another-thing-comin-mt0037033875,in,cluster_9783
0.4866240658507528,in,cluster_40220
https://www.allmusic.com/song/smoke-gets-in-your-eyes-mt0008518191,in,cluster_22633
0.245671887881286,in,cluster_40220
https://www.allmusic.com/artist/fred-foster-mn0000147986,in,cluster_27193
Fred Foster,in,cluster_7468
https://www.allmusic.com/artist/derek-forbes-mn0001616838,in,cluster_20117
https://www.allmusic.com/artist/the-edge-mn0000178549,in,cluster_20117
https://www.allmusic.com/artist/chris-difford-mn0000111151,in,cluster_7277
Chris Difford,in,cluster_9783
https://www.allmusic.com/song/dreamin-again-mt0001372243,in,cluster_22633
https://www.allmusic.com/artist/jim-croce-mn0000848034,in,cluster_20117
https://www.allmusic.com/artist/judas-priest-mn0000246611,in,cluster_7277
https://www.allmusic.com/artist/chris-merrick-mn0001966766,in,cluster_27634
https://www.allmusic.com/artist/wayne-sermon-mn0002897375,in,cluster_46504
"June 15, 1984, American Fork, UT",in,cluster_40285
https://www.allmusic.com/song/home-sweet-home-mt0005797627,in,cluster_29369
https://www.allmusic.com/song/coloured-rain-mt0006214022,in,cluster_12661
Coloured Rain,in,cluster_25413
https://www.allmusic.com/artist/jerome-jackson-mn0001236698,in,cluster_19593
https://www.allmusic.com/artist/kathleen-brennan-mn0000306103,in,cluster_19593
https://www.allmusic.com/artist/john-wetton-mn0000231213,in,cluster_20117
John Kenneth Wetton,in,cluster_21623
https://www.allmusic.com/style/swahili-ma0000002792,in,cluster_27193
https://www.allmusic.com/artist/pat-connoly-mn0002555446,in,cluster_19593
https://www.allmusic.com/song/white-girl-mt0007454439,in,cluster_12661
https://www.allmusic.com/artist/x-mn0000960690,in,cluster_45444
https://www.allmusic.com/artist/fernando-harkless-mn0000570628,in,cluster_46504
https://www.allmusic.com/artist/war-mn0000191947,in,cluster_40285
https://www.allmusic.com/artist/johnny-lynch-mn0001014591,in,cluster_19593
Johnny Lynch,in,cluster_40285
https://www.allmusic.com/song/in-a-mellotone-mt0009366610,in,cluster_29369
https://www.allmusic.com/artist/charlie-shavers-mn0000179732,in,cluster_20117
"August 3, 1917, New York City, NY",in,cluster_21623
https://www.allmusic.com/artist/victor-krummenacher-mn0000806272,in,cluster_46504
https://www.allmusic.com/artist/red-mitchell-mn0000883345,in,cluster_46504
1950s - 1990s,in,cluster_20896
https://www.allmusic.com/artist/helen-marnie-mn0001425732,in,cluster_20117
https://www.allmusic.com/artist/alton-taylor-mn0001766167,in,cluster_19593
https://www.allmusic.com/artist/wesley-glass-mn0003480676,in,cluster_19593
https://www.allmusic.com/artist/larry-mullen-jr-mn0000131127,in,cluster_20117
https://www.allmusic.com/artist/marvin-willis-mn0000307542,in,cluster_19593
Marvin Willis,in,cluster_40285
https://www.allmusic.com/artist/jonathan-lewis-mn0002337566,in,cluster_20117
https://www.allmusic.com/song/this-train-mt0011438156,in,cluster_12661
0.739558495500346,in,cluster_25413
https://www.allmusic.com/artist/daisy-berkowitz-mn0000054944,in,cluster_46504
Daisy Berkowitz,in,cluster_40285
https://www.allmusic.com/song/independent-women-pt-1-mt0012743976,in,cluster_29369
0.4083899316975664,in,cluster_40220
https://www.allmusic.com/artist/gustavo-dudamel-mn0001693636,in,cluster_46504
"Internationally known in his twenties, energetic conductor Gustavo Dudamel has become enormously popular since his debut in 2005.",in,cluster_40285
https://www.allmusic.com/artist/deniece-williams-mn0000816701,in,cluster_46504
"Four-octave soprano and Grammy-winning soul and gospel legend whose hits include Free, Too Much, Too Little, Too Late, and Let's Hear It for the Boy.",in,cluster_40285
https://www.allmusic.com/artist/rupert-holmes-mn0000364445,in,cluster_20117
https://www.allmusic.com/artist/zakir-hussain-mn0000695019,in,cluster_46504
"Indian-born master of the tabla, an Indian classical hero of his homeland and an ambassador for world music beyond.",in,cluster_40285
https://www.allmusic.com/song/carouselambra-mt0018744412,in,cluster_9783
https://www.allmusic.com/artist/eliot-lewis-mn0000147177,in,cluster_7277
https://www.allmusic.com/artist/cheb-khaled-mn0000089264,in,cluster_27634
Cheb Khaled,in,cluster_25413
https://www.allmusic.com/artist/jk-hunter-mn0002304361,in,cluster_19593
https://www.allmusic.com/artist/benjamin-nelson-mn0000788647,in,cluster_19593
Benjamin Nelson,in,cluster_40285
https://www.allmusic.com/artist/irwin-levine-mn0000101374,in,cluster_27634
Irwin Levine,in,cluster_25413
https://www.allmusic.com/artist/mercyme-mn0000870809,in,cluster_40285
"1994, Edmond, OK",in,cluster_40285
https://www.allmusic.com/artist/ken-gioffre-mn0000076392,in,cluster_20117
Ken Gioffre,in,cluster_21623
https://www.allmusic.com/artist/robert-wilkins-mn0000290179,in,cluster_46504
Rev. Robert Timothy Wilkins,in,cluster_40285
https://www.allmusic.com/artist/peter-wildoer-mn0000359938,in,cluster_19593
Peter Wildoer,in,cluster_40285
https://www.allmusic.com/style/alternative-ccm-ma0000011882,in,cluster_7277
"                Alternative Contemporary Christian Music (CCM) is musically similar to adult alternative pop/rock -- namely, it is a pleasantly mellow variation on '80s jangle pop -- but lyrically, it often concerns religious matters. Alternative CCM appeared in the mid-'90s, after alternative music entered the mainstream following the success of R.E.M., Nirvana, and Pearl Jam. In 1995, Jars of Clay were the first alternative CCM group to make significant inroads in the secular charts.            ",in,cluster_9783
https://www.allmusic.com/artist/re-mclean-mn0001188830,in,cluster_19593
https://www.allmusic.com/artist/jimmy-hartridge-mn0001365006,in,cluster_27634
https://www.allmusic.com/artist/lee-mckinney-mn0001080683,in,cluster_7277
https://www.allmusic.com/artist/billy-howerdel-mn0000768019,in,cluster_46504
https://www.allmusic.com/style/korean-ma0000002686,in,cluster_27193
Korean,in,cluster_7468
https://www.allmusic.com/artist/jim-dickinson-mn0000340774,in,cluster_7277
https://www.allmusic.com/artist/johnny-fay-mn0000772631,in,cluster_20117
https://www.allmusic.com/artist/lillian-maring-mn0002542347,in,cluster_46504
Lillian Maring,in,cluster_40285
https://www.allmusic.com/artist/charlie-singleton-mn0001893083,in,cluster_7277
https://www.allmusic.com/artist/randy-sparks-mn0000334575,in,cluster_20117
"July 29, 1933, Leavenworth, KS",in,cluster_21623
https://www.allmusic.com/song/its-easy-mt0012435981,in,cluster_12661
https://www.allmusic.com/artist/tom-scholz-mn0001714100,in,cluster_20117
https://www.allmusic.com/artist/alan-wilson-mn0000606576,in,cluster_46504
https://www.allmusic.com/artist/shy-shy-mn0001346075,in,cluster_20117
Shy-Shy,in,cluster_21623
https://www.allmusic.com/song/find-your-way-back-mt0011845978,in,cluster_29369
https://www.allmusic.com/style/guitar-jazz-ma0000002451,in,cluster_45444
https://www.allmusic.com/genre/jazz-ma0000002674,in,cluster_45444
https://www.allmusic.com/artist/richard-hell-mn0000848913,in,cluster_7277
"A seminal figure of New York’s emergent punk scene, embodying the fierce nihilism of the genre.",in,cluster_9783
https://www.allmusic.com/artist/tony-dofat-mn0000744885,in,cluster_46504
Tony Dofat,in,cluster_40285
https://www.allmusic.com/artist/duane-eddy-mn0000171637,in,cluster_46504
"One of the most influential guitarists of the '50s, who forged a distinctive sound based on minimalism with lots of twangy reverb.",in,cluster_40285
https://www.allmusic.com/artist/henry-cowell-mn0001188987,in,cluster_27193
"Cowell was a pivotal figure among early American modernists and is credited with coining the term tone cluster to describe chains of adjacent tones.",in,cluster_7468
https://www.allmusic.com/artist/kraig-johnson-mn0000102692,in,cluster_7277
Kraig Johnson,in,cluster_9783
https://www.allmusic.com/artist/joe-farrell-mn0000125160,in,cluster_20117
Joe Farrell,in,cluster_21623
https://www.allmusic.com/artist/stealing-sheep-mn0002791270,in,cluster_40285
Stealing Sheep,in,cluster_40285
https://www.allmusic.com/artist/dj-muggs-mn0000931876,in,cluster_46504
"January 28, 1968, Queens, NY",in,cluster_40285
https://www.allmusic.com/artist/matt-mondanile-mn0003458229,in,cluster_20117
Matt Mondanile,in,cluster_21623
"Austin, TX",in,cluster_40285
https://www.allmusic.com/style/math-rock-ma0000012250,in,cluster_46504
https://www.allmusic.com/artist/harry-link-mn0000664719,in,cluster_46504
Stephen Mason,in,cluster_40285
https://www.allmusic.com/artist/waldo-oneal-mn0000843305,in,cluster_19593
https://www.allmusic.com/artist/rub%C3%A9n-blades-mn0000296024,in,cluster_46504
https://www.allmusic.com/song/high-powered-mt0026814648,in,cluster_9783
https://www.allmusic.com/artist/r-bell-mn0000862615,in,cluster_19593
R. Bell,in,cluster_40285
0.0030364372469635,in,cluster_40220
https://www.allmusic.com/artist/jim-reid-mn0000241568,in,cluster_20117
https://www.allmusic.com/artist/jimmy-duck-holmes-mn0000713153,in,cluster_20117
"July 28, 1947, Bentonia, MS",in,cluster_21623
https://www.allmusic.com/song/plynth-water-down-the-drain-mt0033953753,in,cluster_29369
https://www.allmusic.com/artist/stuart-gorrell-mn0000482114,in,cluster_46504
https://www.allmusic.com/artist/claude-debussy-mn0000768781,in,cluster_20117
"August 22, 1862, Saint-Germain-en-Laye, France",in,cluster_21623
1960s - 1980s,in,cluster_20896
https://www.allmusic.com/artist/freddy-stonewall-mn0000799937,in,cluster_19593
Freddy Stonewall,in,cluster_40285
0.5960142965450017,in,cluster_40220
Roll the Dice,in,cluster_40285
Bret Michael Sychak,in,cluster_40285
https://www.allmusic.com/song/waiting-for-the-man-mt0032252165,in,cluster_22633
https://www.allmusic.com/artist/david-j-mn0000221185,in,cluster_45444
https://www.allmusic.com/artist/bill-marvin-mn0001316962,in,cluster_19593
Bill Marvin,in,cluster_40285
https://www.allmusic.com/song/ghostbusters-mt0010941712,in,cluster_12661
https://www.allmusic.com/artist/martin-lopez-mn0003423267,in,cluster_20117
Martin Lopez,in,cluster_21623
https://www.allmusic.com/artist/rich-good-mn0004035754,in,cluster_20117
https://www.allmusic.com/song/the-song-is-you-mt0011959689,in,cluster_12661
1994,in,cluster_40220
https://www.allmusic.com/artist/harry-ray-mn0000558540,in,cluster_7277
https://www.allmusic.com/artist/loren-oden-mn0003077996,in,cluster_20117
https://www.allmusic.com/artist/phil-coulter-mn0000846878,in,cluster_46504
One of the most eclectic and accomplished arranger/musicians to emerge from Ireland during the 60s.,in,cluster_40285
https://www.allmusic.com/artist/allen-toussaint-mn0000933172,in,cluster_46504
"January 14, 1938, New Orleans, LA",in,cluster_40285
Lyle Lovett,in,cluster_40285
0.5929513602638087,in,cluster_40220
https://www.allmusic.com/song/i-wanna-destroy-you-mt0006748927,in,cluster_9783
0.7878368330641232,in,cluster_40220
https://www.allmusic.com/artist/jimmy-espinoza-mn0000358805,in,cluster_19593
Jimmy Espinoza,in,cluster_40285
https://www.allmusic.com/song/take-this-hammer-mt0031945019,in,cluster_29369
0.8234593306617569,in,cluster_40644
https://www.allmusic.com/artist/charlie-ray-wiggins-mn0002533371,in,cluster_7277
https://www.allmusic.com/song/daydreaming-mt0045741352,in,cluster_22633
https://www.allmusic.com/artist/grantley-marshall-mn0001855999,in,cluster_27634
https://www.allmusic.com/artist/andre-michel-salvet-mn0001233359,in,cluster_19593
Andre Michel Salvet,in,cluster_40285
https://www.allmusic.com/artist/little-feat-mn0000313284,in,cluster_40220
https://www.allmusic.com/song/the-great-deceiver-mt0000977197,in,cluster_29369
https://www.allmusic.com/artist/richard-palmer-james-mn0000354117,in,cluster_20117
https://www.allmusic.com/artist/jack-tempchin-mn0000125089,in,cluster_46504
"A key Southern California songwriter of the '70s who penned Peaceful Easy Feeling, Already Gone, and Slow Dancing.",in,cluster_40285
https://www.allmusic.com/artist/johnny-carter-mn0001389797,in,cluster_19593
Johnny Carter,in,cluster_40285
https://www.allmusic.com/artist/david-bengt-kreuger-mn0002228514,in,cluster_20117
David Bengt Kreuger,in,cluster_21623
https://www.allmusic.com/song/hold-tight-mt0000902607,in,cluster_29369
0.0090753103165766,in,cluster_40644
0.5725592230708306,in,cluster_40220
https://www.allmusic.com/artist/rodger-penzabene-mn0000253886,in,cluster_20117
https://www.allmusic.com/song/the-trooper-mt0012546800,in,cluster_22633
0.0092004048582995,in,cluster_21623
0.6259518498577032,in,cluster_40220
https://www.allmusic.com/artist/arthur-brown-mn0000510278,in,cluster_20117
Arthur Wilton-Brown,in,cluster_21623
https://www.allmusic.com/artist/eddie-delange-mn0000079849,in,cluster_46504
1930s - 1940s,in,cluster_40285
https://www.allmusic.com/artist/amandio-cabral-mn0000012117,in,cluster_19593
Amandio Cabral,in,cluster_40285
https://www.allmusic.com/artist/donnacha-dennehy-mn0002249285,in,cluster_46504
Donnacha Dennehy,in,cluster_40285
https://www.allmusic.com/style/electric-harmonica-blues-ma0000011822,in,cluster_27193
https://www.allmusic.com/song/one-more-dance-mt0006582811,in,cluster_29369
https://www.allmusic.com/style/roots-rock-ma0000004457,in,cluster_45444
https://www.allmusic.com/artist/hound-dog-taylor-mn0000225754,in,cluster_46504
https://www.allmusic.com/artist/dirk-dresselhaus-mn0001840675,in,cluster_20117
https://www.allmusic.com/song/how-the-gods-kill-mt0010548524,in,cluster_9783
https://www.allmusic.com/artist/nathaniel-cross-mn0003680741,in,cluster_20117
Brooklyn-based soul collective famed for '90s hits and production savvy.,in,cluster_21623
https://www.allmusic.com/song/greatest-love-of-all-mt0008554700,in,cluster_29369
0.5037048432171884,in,cluster_40644
https://www.allmusic.com/artist/simon-phillips-mn0000754875,in,cluster_20117
https://www.allmusic.com/artist/r-white-mn0001904143,in,cluster_19593
R. White,in,cluster_40285
https://www.allmusic.com/artist/tony-di-blasi-mn0001913129,in,cluster_20117
https://www.allmusic.com/artist/the-avalanches-mn0000043572,in,cluster_21623
https://www.allmusic.com/song/time-come-mt0004814479,in,cluster_12661
0.2034212695795548,in,cluster_25413
https://www.allmusic.com/artist/michael-mcdonald-mn0000459616,in,cluster_20117
https://www.allmusic.com/song/any-world-that-im-welcome-to-mt0003033928,in,cluster_22633
0.6290189612530914,in,cluster_40220
https://www.allmusic.com/song/key-to-love-mt0041656212,in,cluster_22633
Key to Love,in,cluster_21623
https://www.allmusic.com/song/all-apologies-mt0005633776,in,cluster_29369
0.4118921260695332,in,cluster_40220
https://www.allmusic.com/artist/curt-kirkwood-mn0000138374,in,cluster_27634
"Besides Black Flag's Greg Ginn, the Meat Puppets' Curt Kirkwood was one of the top guitarists to emerge from the '80s U.S. punk rock movement. But in truth, Kirkwood's playing and writing have little…",in,cluster_25413
https://www.allmusic.com/style/brazilian-folk-ma0000011848,in,cluster_27193
https://www.allmusic.com/artist/jason-barnes-mn0000863159,in,cluster_19593
https://www.allmusic.com/song/lovely-rita-mt0010100279,in,cluster_29369
https://www.allmusic.com/artist/tobias-jesso-jr-mn0003364822,in,cluster_46504
"Tobias Jesso, Jr.",in,cluster_40285
https://www.allmusic.com/artist/mc-lyte-mn0000220590,in,cluster_20117
"October 11, 1971, Queens, NY",in,cluster_21623
https://www.allmusic.com/artist/chad-gilchrist-mn0001837771,in,cluster_20117
https://www.allmusic.com/artist/joey-levine-mn0000212179,in,cluster_20117
https://www.allmusic.com/song/bitter-sweet-symphony-mt0003153432,in,cluster_22633
0.3187479692407668,in,cluster_40220
https://www.allmusic.com/artist/unrest-mn0000811153,in,cluster_40285
"1983, Arlington, VA",in,cluster_40285
"June 27, 1942, Los Angeles, CA",in,cluster_21623
https://www.allmusic.com/song/nothing-else-matters-mt0001764873,in,cluster_12661
0.0507018581343957,in,cluster_25413
https://www.allmusic.com/song/suit-tie-mt0047876015,in,cluster_9783
https://www.allmusic.com/artist/james-fauntleroy-mn0000942860,in,cluster_7277
https://www.allmusic.com/style/hot-rod-ma0000011857,in,cluster_7277
https://www.allmusic.com/song/screaming-target-mt0006161173,in,cluster_12661
1972,in,cluster_40220
https://www.allmusic.com/artist/stephen-foster-mn0000143203,in,cluster_20117
Stephen Foster,in,cluster_21623
https://www.allmusic.com/style/onda-grupera-ma0000012048,in,cluster_27193
https://www.allmusic.com/song/all-the-stars-mt0055238341,in,cluster_12661
https://www.allmusic.com/artist/alexander-shuckburgh-mn0002372257,in,cluster_7277
https://www.allmusic.com/artist/frank-j-myers-mn0000171027,in,cluster_46504
Frank Joseph Myers,in,cluster_40285
https://www.allmusic.com/artist/bobby-brown-mn0000061044,in,cluster_20117
"February 5, 1969, Boston, MA",in,cluster_21623
https://www.allmusic.com/song/dear-mr-fantasy-mt0002752676,in,cluster_12661
https://www.allmusic.com/artist/traffic-mn0000012472,in,cluster_40220
https://www.allmusic.com/artist/troye-sivan-mn0003271457,in,cluster_46504
Troye Sivan,in,cluster_40285
https://www.allmusic.com/artist/harry-hamer-mn0001282388,in,cluster_20117
https://www.allmusic.com/song/humble-mt0055125423,in,cluster_12661
0.6241741579118381,in,cluster_40220
https://www.allmusic.com/style/japanese-orchestral-ma0000011982,in,cluster_27193
https://www.allmusic.com/artist/bang-si-hyuk-aka-hitman-bang-mn0002385287,in,cluster_20117
"Bang Si Hyuk AKA Hitman Bang",in,cluster_21623
https://www.allmusic.com/artist/mieczyslaw-weinberg-mn0001792514,in,cluster_20117
Much of the music of pianist/composer Weinberg did not gain broad interest among performers and audiences until after his death.,in,cluster_21623
https://www.allmusic.com/song/roll-with-it-mt0050602085,in,cluster_29369
0.9819814192395196,in,cluster_40644
https://www.allmusic.com/song/devil-woman-mt0031680186,in,cluster_22633
https://www.allmusic.com/artist/etay-pisano-mn0000714818,in,cluster_46504
https://www.allmusic.com/song/the-battle-of-epping-forest-mt0000725428,in,cluster_22633
https://www.allmusic.com/artist/barrett-martin-mn0000138062,in,cluster_46504
https://www.allmusic.com/song/teenage-lament-74-mt0004695075,in,cluster_9783
Teenage Lament '74,in,cluster_9783
https://www.allmusic.com/song/love-is-a-long-road-mt0000333757,in,cluster_12661
1989,in,cluster_40220
https://www.allmusic.com/artist/jeff-tweedy-mn0000232891,in,cluster_45444
Songwriter and vocalist who helped birth alt-country with Uncle Tupelo before becoming an indie rock icon as the leader of Wilco.,in,cluster_40285
https://www.allmusic.com/artist/randy-wood-mn0000335382,in,cluster_46504
https://www.allmusic.com/artist/jonas-myrin-mn0001421688,in,cluster_46504
https://www.allmusic.com/song/children-of-the-sun-mt0056145107,in,cluster_29369
0.5191162135817179,in,cluster_40220
https://www.allmusic.com/artist/lisa-gerrard-mn0000295285,in,cluster_20117
"Award-winning vocalist, composer, and half of Dead Can Dance (with Brendan Perry) also renowned for her work in global cinema.",in,cluster_21623
https://www.allmusic.com/artist/alex-hughes-mn0001256418,in,cluster_19593
https://www.allmusic.com/artist/katie-von-schleicher-mn0003358621,in,cluster_46504
https://www.allmusic.com/artist/mike-shinoda-mn0000485118,in,cluster_46504
https://www.allmusic.com/artist/terry-melcher-mn0000032067,in,cluster_20117
Terry Melcher,in,cluster_21623
https://www.allmusic.com/artist/phil-hudson-mn0001699958,in,cluster_20117
https://www.allmusic.com/artist/alan-dial-mn0002016993,in,cluster_19593
Alan Dial,in,cluster_40285
https://www.allmusic.com/song/freedom-rider-mt0008768360,in,cluster_12661
https://www.allmusic.com/artist/mickey-madden-mn0000471157,in,cluster_46504
Mickey Madden,in,cluster_40285
https://www.allmusic.com/artist/horace-andy-mn0000218885,in,cluster_46504
"Jamaican reggae singer whose brilliant eerie, haunting vocal style is much loved and often imitated.",in,cluster_40285
https://www.allmusic.com/artist/mike-bordin-mn0000409141,in,cluster_27634
"November 27, 1962, San Francisco, CA",in,cluster_25413
https://www.allmusic.com/song/get-up-10-mt0055427570,in,cluster_9783
0.0174688930410572,in,cluster_9783
https://www.allmusic.com/song/these-boots-are-made-for-walkin-mt0010582002,in,cluster_12661
These Boots Are Made for Walkin',in,cluster_25413
https://www.allmusic.com/artist/solomon-burke-mn0000031067,in,cluster_46504
https://www.allmusic.com/artist/christos-demetriou-mn0000092346,in,cluster_19593
Christos Demetriou,in,cluster_40285
https://www.allmusic.com/artist/paul-westerberg-mn0000039258,in,cluster_45444
https://www.allmusic.com/artist/fred-cole-mn0000796462,in,cluster_7277
https://www.allmusic.com/artist/frank-dukes-mn0000551549,in,cluster_46504
https://www.allmusic.com/song/bleed-american-mt0000737308,in,cluster_22633
0.5774938169826874,in,cluster_40220
https://www.allmusic.com/artist/mark-james-mn0000284163,in,cluster_20117
https://www.allmusic.com/artist/lauren-jenkins-mn0002471395,in,cluster_46504
https://www.allmusic.com/song/im-stepping-out-mt0038732300,in,cluster_22633
I'm Stepping Out,in,cluster_21623
https://www.allmusic.com/song/sex-mt0008082726,in,cluster_22633
https://www.allmusic.com/artist/charles-kipps-mn0000170133,in,cluster_19593
https://www.allmusic.com/song/right-in-time-mt0001224580,in,cluster_22633
https://www.allmusic.com/artist/mac-demarco-mn0002872922,in,cluster_46504
https://www.allmusic.com/song/california-dreamin-mt0003262166,in,cluster_22633
https://www.allmusic.com/song/beth-mt0035121502,in,cluster_29369
0.0014878542510121,in,cluster_40644
https://www.allmusic.com/artist/paxton-mn0000035041,in,cluster_46504
Paxton,in,cluster_40285
https://www.allmusic.com/song/closer-to-the-heart-mt0042547669,in,cluster_29369
0.5170371509883854,in,cluster_40644
https://www.allmusic.com/song/welcome-to-the-jungle-mt0031530196,in,cluster_29369
0.6383611517062789,in,cluster_40644
https://www.allmusic.com/song/the-bounce-mt0006398889,in,cluster_29369
https://www.allmusic.com/artist/kenny-dope-gonzalez-mn0000080581,in,cluster_7277
https://www.allmusic.com/artist/peggy-sue-wells-mn0000837651,in,cluster_19593
Peggy Sue Wells,in,cluster_40285
https://www.allmusic.com/song/born-to-love-you-mt0044810960,in,cluster_22633
Born to Love You,in,cluster_21623
https://www.allmusic.com/artist/don-bowman-mn0000173508,in,cluster_46504
https://www.allmusic.com/artist/dj-lethal-mn0000664168,in,cluster_46504
https://www.allmusic.com/artist/limp-bizkit-mn0000290502,in,cluster_12661
https://www.allmusic.com/artist/winfield-scott-mn0000678782,in,cluster_19593
Pulp,in,cluster_21623
https://www.allmusic.com/artist/freedy-johnston-mn0000802464,in,cluster_20117
"Singer/songwriter rose to critical prominence in the 1990s with his masterful, character-driven songwriting.",in,cluster_21623
https://www.allmusic.com/artist/jl-wallace-mn0000958321,in,cluster_19593
J.L. Wallace,in,cluster_40285
https://www.allmusic.com/song/nothing-compares-2-u-live--mt0055990696,in,cluster_29369
0.6393610747891187,in,cluster_40644
https://www.allmusic.com/artist/dean-menta-mn0000225821,in,cluster_27634
https://www.allmusic.com/style/apala-ma0000012133,in,cluster_27193
Apala,in,cluster_7468
https://www.allmusic.com/artist/david-suycott-mn0000680386,in,cluster_20117
https://www.allmusic.com/artist/stabbing-westward-mn0000792852,in,cluster_21623
https://www.allmusic.com/artist/ionnalee-mn0003713690,in,cluster_20117
https://www.allmusic.com/artist/mungo-jerry-mn0000933633,in,cluster_40285
https://www.allmusic.com/artist/matthew-bellamy-mn0000398647,in,cluster_20117
https://www.allmusic.com/artist/martina-topley-bird-mn0000857464,in,cluster_7277
"May 7, 1975, London, England",in,cluster_9783
https://www.allmusic.com/style/dream-pop-ma0000012303,in,cluster_45444
https://www.allmusic.com/song/change-my-life-mt0007789105,in,cluster_29369
0.469758736507448,in,cluster_40644
https://www.allmusic.com/style/observational-humor-ma0000012088,in,cluster_27193
"                Observational humor is a generally low-key style of comedy in which the performers base their material on the underlying humor in everyday life. It usually isn't angry or satirical, though some performers (most notably George Carlin) do cross those lines by contextualizing their observations of run-of-the-mill human behavior as symptoms of larger social trends. But most often, observational humor takes a wry, laid-back tone, unapologetically concerning itself with minute yet widely recognizable absurdities that most people don't otherwise dwell upon. Those are the roots of the style's popularity -- it's often suitable for a wide range of audiences, its subject matter is fairly universal, and its fans frequently marvel at the wealth of real-life comedic material they'd never quite noticed before. Observational humor has been around on the standup circuit for some time -- comedians like Bill Cosby and George Carlin employed it heavily during the '60s and '70s -- but its heyday was really the late '80s and '90s, its massive popularity spearheaded by the work of Jerry Seinfeld.            ",in,cluster_7468
https://www.allmusic.com/artist/mark-shreeve-mn0001186656,in,cluster_20117
https://www.allmusic.com/artist/jaco-pastorius-mn0000113480,in,cluster_46504
https://www.allmusic.com/artist/nathan-cochran-mn0000166132,in,cluster_46504
Nathan Cochran,in,cluster_40285
https://www.allmusic.com/artist/jack-holder-mn0000118801,in,cluster_7277
Jack Holder,in,cluster_9783
https://www.allmusic.com/artist/reg-presley-mn0000387373,in,cluster_46504
Reg Presley,in,cluster_40285
https://www.allmusic.com/song/marry-the-night-mt0041201805,in,cluster_22633
https://www.allmusic.com/song/layla-mt0031658665,in,cluster_12661
0.8177063302822859,in,cluster_25413
https://www.allmusic.com/song/thorn-in-my-pride-mt0028897767,in,cluster_22633
0.7788888034253775,in,cluster_21623
https://www.allmusic.com/song/promises-mt0009000078,in,cluster_29369
0.7465612476984729,in,cluster_40644
https://www.allmusic.com/song/lovegame-mt0044615009,in,cluster_29369
0.2722495437294938,in,cluster_40220
https://www.allmusic.com/artist/joe-pernice-mn0000807284,in,cluster_46504
"July 17, 1967, Northampton, MA",in,cluster_40285
https://www.allmusic.com/artist/floyd-jones-mn0000194122,in,cluster_7277
https://www.allmusic.com/artist/jay-ferguson-mn0002458959,in,cluster_20117
https://www.allmusic.com/artist/sloan-mn0000029978,in,cluster_21623
https://www.allmusic.com/song/i-shot-the-sheriff-mt0010691461,in,cluster_29369
0.3192764249763303,in,cluster_40220
https://www.allmusic.com/song/im-afraid-of-americans-mt0011297667,in,cluster_22633
1997,in,cluster_40220
https://www.allmusic.com/song/dreamer-mt0042386084,in,cluster_9783
Dreamer,in,cluster_9783
https://www.allmusic.com/song/sgt-peppers-lonely-hearts-club-band-reprise-mt0010262023,in,cluster_29369
0.2165991902834008,in,cluster_40220
https://www.allmusic.com/song/trampled-under-foot-mt0018751433,in,cluster_9783
https://www.allmusic.com/artist/jesse-valenzuela-mn0000339904,in,cluster_20117
Jesse Valenzuela,in,cluster_21623
https://www.allmusic.com/song/run-run-run-mt0045826076,in,cluster_22633
https://www.allmusic.com/style/radio-shows-ma0000012363,in,cluster_27193
Radio Shows,in,cluster_7468
https://www.allmusic.com/artist/ron-rosman-mn0001250088,in,cluster_20117
Ron Rosman,in,cluster_21623
https://www.allmusic.com/song/stardust-mt0013085467,in,cluster_22633
0.0802515554039325,in,cluster_21623
https://www.allmusic.com/song/i-thank-you-mt0005551374,in,cluster_29369
https://www.allmusic.com/artist/chet-powers-mn0002411362,in,cluster_46504
https://www.allmusic.com/song/behind-the-wall-of-sleep-mt0002198607,in,cluster_29369
0.5342126957955482,in,cluster_40644
https://www.allmusic.com/artist/chris-mars-mn0000091321,in,cluster_20117
"The 'Mats drummer continued to make driving, appealing power pop as a solo artist.",in,cluster_21623
https://www.allmusic.com/song/sons-of-the-silent-age-mt0002070142,in,cluster_22633
0.6476366429061648,in,cluster_40220
https://www.allmusic.com/song/dont-do-it-mt0053868187,in,cluster_22633
https://www.allmusic.com/artist/delbert-mcclinton-mn0000815236,in,cluster_27634
https://www.allmusic.com/artist/robert-feldman-mn0001850689,in,cluster_19593
Robert Feldman,in,cluster_40285
https://www.allmusic.com/song/my-name-is-mt0003081561,in,cluster_29369
https://www.allmusic.com/artist/marshall-mathers-mn0001892803,in,cluster_45444
https://www.allmusic.com/song/pet-sematary-mt0012795894,in,cluster_22633
